#OTU ID	BD0017v13	BD0027v13	BD0022v13	BD0040v13	BD0044v13	BD0057v13	BD0115v13	BD0190v13	BD0072v13	BD0112v13	BD0246v13	BD0247v13	BD0266v13	BD0235v13	BD0295v13	BD0255v13	BD0300v13	BD0331v13	BD0321v13	BD0351v13	BD0409v13	BD0410v13	BD0375v13	BD0414v13	BD0422v13	BD0464v13	BD0571v13	BD0578v13	BD0587v13	BD0592v13	BD0594v13	BD0610v13	BD0611v13	BD0613v13	BD0636v13	BD0616v13	BD0653v13	BD0643v13	BD0654v13	BD0673v13	BD0735v13	BD0760v13	BD0777v13	BD0758v13	BD0789v13	BD0791v13	BD0821v13	BD0786v13	BD0790v13	BD0913v13	BD0954v13	BD0981v13
denovo68	0	0	11	3	1	0	0	3	0	0	0	0	0	0	0	0	1	34	0	0	0	0	0	0	0	0	3	2	0	0	0	0	306	1	55	0	0	1	0	5	1	0	14	0	5	0	13	0	3	2	44	0
denovo63	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	138	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	686	0	0	0	0	0	0	0	0	0	1	0	0	0	0	24	0
denovo62	0	0	9	0	0	3	69	0	0	192	1	0	0	0	0	0	0	0	0	0	57	87	107	24	0	2	0	0	0	0	0	10	8	0	0	5	150	0	44	0	0	1	0	27	2	0	38	0	30	0	0	0
denovo61	0	0	0	0	0	17	0	0	0	2	184	0	0	0	112	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	380	235	0	0	1	14	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
denovo60	0	0	0	147	0	0	3	0	0	17	46	174	0	0	0	0	0	0	3	6	3	0	0	10	0	0	0	0	13	0	1	0	235	0	0	0	128	0	61	0	0	0	1	0	16	5	0	20	24	9	0	0
denovo67	0	3	362	0	118	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	33	0	0	0	0	0	10	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo66	22	16	20	14	0	0	0	1	20	0	0	1	3	0	0	0	1	410	8	126	2	0	7	0	8	39	8	10	14	0	19	0	1	55	4	0	8	22	0	1	8	3	4	2	5	1	0	13	2	4	2	3
denovo65	74	19	30	32	2	4	0	0	21	55	0	0	38	1	0	24	96	0	0	0	0	1	0	0	14	1	0	2	0	1	3	1	1	7	41	1	45	28	1	5	121	2	4	0	5	7	333	2	3	1	0	5
denovo64	13	39	12	59	27	28	9	15	13	3	7	0	17	17	22	42	14	20	23	130	7	4	7	44	38	6	0	2	21	1	14	3	4	1	10	5	56	22	13	9	2	11	8	5	6	13	14	8	10	8	13	20
denovo769	0	0	0	3	0	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
denovo768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0
denovo763	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0
denovo761	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo760	0	0	0	0	0	0	0	8	0	2	1	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo767	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo766	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo764	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo833	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
denovo832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
denovo830	1	0	0	4	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
denovo837	0	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
denovo836	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	1	0	0	0	2	0	1	3	0	0	0	0	1	0	1	0	1	1	0	0	0	0
denovo835	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1
denovo834	0	0	0	1	2	1	1	0	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
denovo839	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo838	1	0	0	0	0	2	4	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1028	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
denovo232	0	0	1	0	0	0	0	1	0	0	0	0	18	2	0	7	4	38	1	1	0	3	1	0	0	0	6	0	3	4	0	0	0	1	0	0	41	0	0	0	0	0	5	0	17	0	0	5	1	3	6	0
denovo1035	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
denovo1034	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
denovo1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0
denovo1036	2	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
denovo1031	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo228	0	0	0	135	0	0	0	0	0	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo229	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	61	10	0	0	0	7	0	0	74	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
denovo226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo227	47	0	0	3	1	11	1	2	1	7	0	2	1	0	0	1	2	2	4	14	1	0	0	0	11	1	0	7	0	2	4	1	0	0	0	0	7	4	1	6	2	3	1	0	0	0	0	2	4	0	0	0
denovo224	0	0	0	0	0	15	0	1	0	0	0	0	0	0	11	11	4	1	0	0	0	0	0	14	0	0	0	0	0	0	26	2	0	0	0	0	0	0	11	0	2	0	0	0	0	0	3	0	0	0	5	51
denovo225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1039	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
denovo1038	0	0	0	2	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo220	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo221	0	0	2	29	0	0	0	0	0	0	0	0	1	4	3	1	0	0	3	0	1	0	0	0	46	26	0	8	0	0	0	0	2	4	0	0	24	0	5	4	0	0	2	0	10	3	0	0	0	0	3	0
denovo1140	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
denovo594	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo595	25	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo596	0	0	1	0	0	0	21	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
denovo597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo591	0	6	0	0	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3
denovo592	0	0	0	1	1	2	0	1	0	2	0	0	0	0	0	2	1	0	0	1	0	0	4	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	3	1	0	0	0	0	0	1	1	0	0	0	0	0
denovo593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
denovo598	0	0	2	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	1	0	6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
denovo599	0	2	0	0	0	0	0	2	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
denovo41	57	0	134	0	0	1	5	5	232	10	17	12	227	27	19	0	0	0	3	1	0	12	56	0	41	262	0	0	6	16	0	3	20	0	7	51	104	0	9	0	0	118	26	0	6	13	0	3	3	3	1	0
denovo40	0	0	94	0	195	8	7	22	0	0	15	0	106	0	4	0	102	54	0	0	0	0	0	0	0	42	87	79	0	0	112	2	15	0	278	0	130	0	38	68	22	0	0	1	0	0	0	17	13	0	3	0
denovo43	15	12	0	135	6	112	5	170	0	114	8	7	61	54	6	36	70	0	5	0	2	6	22	14	17	0	0	17	0	0	23	32	7	0	1	109	70	0	37	1	22	15	19	0	22	12	28	17	8	46	10	0
denovo42	53	0	0	0	0	21	0	169	0	0	0	0	0	0	44	65	184	303	0	0	0	1	0	0	0	0	4	0	55	0	0	0	0	0	0	203	97	0	0	0	169	53	0	0	0	4	0	0	0	77	0	0
denovo45	0	0	102	0	0	0	0	161	0	0	0	0	0	0	140	201	0	0	1	0	0	0	202	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	421	0	0	0	0	0	0	0	0	0	27	0
denovo44	1	0	83	174	0	0	0	0	0	0	0	0	3	0	1	2	1	0	1	828	3	2	0	0	0	0	0	0	0	5	134	0	0	0	0	0	42	0	1	67	0	0	0	0	0	0	18	2	17	0	0	0
denovo47	0	0	0	0	0	0	0	1	0	0	0	0	0	872	14	0	258	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	135	0	2	0	11	0	0	0	0	0	0	0	0	0	7	0
denovo46	0	126	1	21	0	7	11	0	8	0	18	0	2	3	2	2	38	0	13	0	8	5	1	15	27	1	0	0	125	326	43	3	24	0	0	0	397	0	3	3	0	0	0	0	5	1	0	0	0	3	2	65
denovo49	41	23	185	35	0	5	0	3	35	5	2	0	10	0	2	0	23	0	1	0	13	0	9	0	30	71	10	37	0	0	144	0	0	0	0	14	0	0	0	28	0	0	19	15	24	5	7	164	72	202	1	2
denovo48	0	0	0	0	0	0	0	107	0	0	0	0	0	0	467	163	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	203	0	0	0	0	0	0	1	10	0	31	0	0	0	0	132	0
denovo780	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	6	0	0	4	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
denovo783	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
denovo782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
denovo785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo787	0	1	0	3	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
denovo788	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
denovo831	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0
denovo313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1207	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
denovo1019	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1015	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
denovo1013	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
denovo204	0	0	0	0	0	0	27	1	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	11	86	0	0	0	2	0	4	0	0	0	0	0	0	1	26	0	0	0	1	0
denovo205	0	5	0	0	19	0	7	0	0	28	0	0	0	8	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	62	0	9	4	11	0	0	12	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
denovo206	1	4	0	37	1	0	11	0	0	0	2	0	6	0	2	11	0	0	0	0	0	5	0	0	0	0	0	0	1	50	0	0	0	0	0	10	5	12	21	19	0	0	0	0	0	0	0	2	0	2	0	0
denovo207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo200	2	24	1	19	11	5	3	0	5	0	1	0	2	0	1	0	7	4	0	0	1	2	0	0	6	0	0	7	0	8	12	0	2	18	6	1	2	9	3	0	0	2	0	4	12	0	1	1	2	1	0	1
denovo201	11	0	0	0	0	0	0	2	0	0	9	8	0	0	0	2	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	20	0	0	0	47	55	0	2	20	16	0	0	0	0
denovo202	0	22	84	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	2	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo203	13	0	3	0	0	0	1	0	0	45	2	0	2	2	0	0	0	0	1	0	0	1	0	0	7	2	0	0	0	6	2	2	8	0	0	1	3	30	0	10	0	4	3	0	0	0	0	6	3	40	0	0
denovo208	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	68	0
denovo209	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	177	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	9	9	0	0	0	0	0
denovo27	63	52	33	12	106	45	13	19	74	3	22	56	19	9	18	12	63	93	51	60	11	16	8	9	30	63	22	69	408	24	19	12	21	125	8	9	202	13	13	71	20	47	14	104	6	43	60	11	43	9	6	6
denovo26	0	0	0	0	0	0	6	0	2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
denovo25	145	24	4	137	18	53	13	35	0	121	10	5	247	103	9	88	75	0	12	333	3	16	4	33	27	1	0	4	85	38	42	7	38	19	9	32	144	1	115	6	15	22	2	7	8	1	112	15	64	45	20	23
denovo24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
denovo23	14	41	37	0	8	1	18	0	188	59	26	10	18	16	7	14	264	525	20	116	4	3	1	0	72	22	8	1	14	257	190	5	0	219	0	76	27	35	9	54	2	0	11	49	0	0	0	1	1	18	1	26
denovo22	185	65	17	47	6	53	274	41	22	26	106	13	40	16	226	23	15	224	8	55	41	2	17	43	37	33	3	4	3	18	38	4	12	38	71	60	263	19	16	30	29	8	7	18	22	26	22	21	6	39	15	16
denovo21	155	134	93	52	142	32	3	25	383	26	17	2	14	33	46	50	44	10	11	66	52	16	29	64	31	41	0	78	2	17	82	5	35	0	107	98	113	0	26	12	30	79	74	0	3	56	45	13	16	20	17	38
denovo20	80	7	0	11	199	56	115	12	0	0	35	94	5	62	81	31	64	0	0	47	79	0	0	215	0	0	39	0	0	24	124	57	138	0	245	8	213	58	28	21	0	5	0	35	58	74	30	0	3	7	22	199
denovo29	0	0	3	0	89	0	0	0	0	0	0	32	0	8	0	0	29	0	0	465	29	17	14	0	26	79	56	261	0	29	336	0	0	0	73	0	169	164	51	0	0	0	1	3	0	0	1	0	101	54	0	0
denovo28	0	0	1	0	0	0	0	13	0	0	0	0	0	0	196	32	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	2	0	0	0	183	0	0	0	0	5	1	2	864	0	41	7	0	0	0	42	0
denovo1208	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1200	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo1201	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo411	0	0	0	0	0	15	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo410	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	16	0	0	27	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo413	0	0	0	0	0	21	11	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
denovo412	0	0	0	0	0	17	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
denovo415	5	0	0	7	0	7	0	1	0	2	0	1	3	0	1	1	1	0	7	1	1	0	0	0	1	0	0	3	0	1	1	0	0	0	0	0	3	0	1	2	0	1	0	0	0	1	0	1	0	1	0	0
denovo414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo417	0	0	2	0	0	7	0	1	0	0	4	2	0	0	0	0	0	0	2	0	0	4	1	0	0	0	0	7	0	0	0	2	0	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0
denovo416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo419	0	0	0	0	0	1	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	46
denovo418	0	0	0	0	0	1	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo953	0	0	0	1	0	0	1	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
denovo628	0	2	0	0	0	0	0	0	2	0	0	0	5	2	3	1	1	0	1	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0
denovo629	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo622	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0
denovo623	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	1	0	0	0	0	2	0	0	0	3
denovo620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	11	0
denovo621	2	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denovo626	3	14	0	0	4	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
denovo627	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0	0	0	0	6	0	0
